"set" "map" "mkr" "phys" "gen" "vld" "loess" "wind_2mb" "wind_2mb_4mkr" "chr_length" "chr_start" "genome_pos" "rel_pos" "pos_group" "chr_type"
"189" "Vcard" "LR999926.1" 2197 9814138 34.507 TRUE 7.38 7.93 7.93 16362069 33647304 43461442 59.9810329610516 "1" "Autosome"
"190" "Vcard" "LR999926.1" 2215 9912892 34.507 TRUE 7.53 7.93 7.93 16362069 33647304 43560196 60.5845874381779 "2" "Autosome"
"191" "Vcard" "LR999926.1" 2250 10757498 46.787 TRUE 7.1 8.4 8.4 16362069 33647304 44404802 65.746562980513 "2" "Autosome"
"192" "Vcard" "LR999926.1" 2264 10936399 45.664 TRUE 7.15 1.65 1.65 16362069 33647304 44583703 66.8399515978083 "2" "Autosome"
"193" "Vcard" "LR999926.1" 2272 10970169 45.664 TRUE 7.34 1.65 1.65 16362069 33647304 44617473 67.0463435889434 "2" "Autosome"
"194" "Vcard" "LR999926.1" 2283 11042566 47.911 TRUE 7.05 1.65 1.65 16362069 33647304 44689870 67.4888120811616 "2" "Autosome"
"195" "Vcard" "LR999926.1" 2294 11101142 46.787 TRUE 7.21 1.65 1.65 16362069 33647304 44748446 67.8468108159182 "2" "Autosome"
"196" "Vcard" "LR999926.1" 2320 11187589 47.911 TRUE 6.87 1.65 1.65 16362069 33647304 44834893 68.3751486440987 "2" "Autosome"
"197" "Vcard" "LR999926.1" 2332 11211316 46.787 TRUE 6.65 1.65 1.65 16362069 33647304 44858620 68.5201608671862 "2" "Autosome"
"198" "Vcard" "LR999926.1" 2359 11311708 46.787 TRUE 5.87 1.65 1.65 16362069 33647304 44959012 69.1337263031955 "2" "Autosome"
"199" "Vcard" "LR999926.1" 2366 11383882 46.787 TRUE 6.34 1.65 1.65 16362069 33647304 45031186 69.574831887092 "2" "Autosome"
"200" "Vcard" "LR999926.1" 2370 11566624 47.911 TRUE 5.84 3.53 3.53 16362069 33647304 45213928 70.6916955306814 "3" "Autosome"
"201" "Vcard" "LR999926.1" 2423 12537412 52.565 TRUE 5.26 6.25 6.25 16362069 33647304 46184716 76.6248571620129 "3" "Autosome"
"202" "Vcard" "LR999926.1" 2453 12895363 58.455 TRUE 5.19 6.34 NA 16362069 33647304 46542667 78.8125450393835 "3" "Autosome"
"203" "Vcard" "LR999926.1" 2480 13404148 58.455 TRUE 4.94 4.94 4.94 16362069 33647304 47051452 81.9220845481094 "4" "Autosome"
"204" "Vcard" "LR999926.1" 2518 14002745 60.728 TRUE 2.46 5.77 5.77 16362069 33647304 47650049 85.5805277437713 "4" "Autosome"
"205" "Vcard" "LR999926.1" 2531 14106430 63.001 TRUE 2.48 5.77 5.77 16362069 33647304 47753734 86.2142189963873 "4" "Autosome"
"206" "Vcard" "LR999926.1" 2545 14389488 63.001 TRUE 1.62 5.77 2.46 16362069 33647304 48036792 87.9441835870513 "4" "Autosome"
"207" "Vcard" "LR999926.1" 2568 14473134 65.274 TRUE 1.96 7.09 0.56 16362069 33647304 48120438 88.4554025533079 "4" "Autosome"
"208" "Vcard" "LR999926.1" 2622 15348067 63.001 FALSE 1.48 NA NA 16362069 33647304 48995371 93.802727515695 "5" "Autosome"
"209" "Vcard" "LR999926.1" 2665 15440800 63.001 FALSE 1.52 NA NA 16362069 33647304 49088104 94.369483468136 "5" "Autosome"
"210" "Vcard" "LR999926.1" 2729 16051874 63.001 TRUE 1.15 0 0 16362069 33647304 49699178 98.1041823011503 "5" "Autosome"
"211" "Vcard" "LR999926.1" 2742 16238767 63.001 TRUE 1.2 0 0 16362069 33647304 49886071 99.2464155969517 "5" "Autosome"
"212" "Vcard" "LR999926.1" 2758 16328516 63.001 TRUE NA 0 0 16362069 33647304 49975820 99.7949342470075 "5" "Autosome"
"213" "Vcard" "LR999927.1" 2888 2645954 0 TRUE NA NA NA 16090551 50009373 52655327 16.4441478728727 "4" "Autosome"
"214" "Vcard" "LR999927.1" 2932 4853774 3.45 TRUE 1.29 1.85 NA 16090551 50009373 54863147 30.1653684824093 "2" "Autosome"
"215" "Vcard" "LR999927.1" 2962 5461087 4.573 TRUE 1.29 0.61 0.61 16090551 50009373 55470460 33.9397140595123 "2" "Autosome"
"216" "Vcard" "LR999927.1" 2999 5974377 4.573 TRUE 1.36 0 0 16090551 50009373 55983750 37.1297229038334 "2" "Autosome"
"217" "Vcard" "LR999927.1" 3006 6062442 4.573 TRUE 1.37 0 0 16090551 50009373 56071815 37.6770316939426 "2" "Autosome"
"218" "Vcard" "LR999927.1" 3012 6066267 4.573 TRUE 1.38 0 0 16090551 50009373 56075640 37.7008034094047 "2" "Autosome"
"219" "Vcard" "LR999927.1" 3031 6248505 4.573 TRUE 1.38 0 0 16090551 50009373 56257878 38.8333811564315 "2" "Autosome"
"220" "Vcard" "LR999927.1" 3047 6279715 4.573 TRUE 1.45 1.27 1.27 16090551 50009373 56289088 39.0273459249469 "2" "Autosome"
"221" "Vcard" "LR999927.1" 3053 6383443 4.573 TRUE 1.45 1.27 1.27 16090551 50009373 56392816 39.6719975593129 "2" "Autosome"
"222" "Vcard" "LR999927.1" 3058 6392473 4.573 TRUE 1.5 1.27 1.27 16090551 50009373 56401846 39.7281174522861 "2" "Autosome"
"223" "Vcard" "LR999927.1" 3145 7263430 6.846 TRUE 2.1 2.24 2.24 16090551 50009373 57272803 45.1409650297246 "1" "Autosome"
"224" "Vcard" "LR999927.1" 3167 7477664 6.846 TRUE 2.49 2.46 2.46 16090551 50009373 57487037 46.4723923997382 "1" "Autosome"
"225" "Vcard" "LR999927.1" 3188 7603449 6.846 TRUE 2.61 2.34 2.34 16090551 50009373 57612822 47.2541244858551 "1" "Autosome"
"226" "Vcard" "LR999927.1" 3244 8250670 9.12 TRUE 3.35 2.98 2.98 16090551 50009373 58260043 51.2764914016928 "1" "Autosome"
"227" "Vcard" "LR999927.1" 3247 8349656 9.12 TRUE 3.23 3.15 3.15 16090551 50009373 58359029 51.8916723237135 "1" "Autosome"
"228" "Vcard" "LR999927.1" 3259 8361935 9.12 TRUE 3.43 3.15 3.15 16090551 50009373 58371308 51.9679841914674 "1" "Autosome"
"229" "Vcard" "LR999927.1" 3286 8491116 9.12 TRUE 3.47 2.8 2.8 16090551 50009373 58500489 52.7708218320181 "1" "Autosome"
"230" "Vcard" "LR999927.1" 3295 8632604 11.393 TRUE 2.86 2.21 2.21 16090551 50009373 58641977 53.6501453554947 "1" "Autosome"
"231" "Vcard" "LR999927.1" 3306 8695331 11.393 TRUE 2.81 2.16 2.16 16090551 50009373 58704704 54.03998284459 "1" "Autosome"
"232" "Vcard" "LR999927.1" 3311 8727636 11.393 TRUE 2.63 2.16 2.16 16090551 50009373 58737009 54.2407528492965 "1" "Autosome"
"233" "Vcard" "LR999927.1" 3321 8727984 11.393 TRUE 2.67 2.16 2.16 16090551 50009373 58737357 54.2429156092914 "1" "Autosome"
"234" "Vcard" "LR999927.1" 3328 8737536 11.393 TRUE 2.6 2.16 2.16 16090551 50009373 58746909 54.3022796422571 "1" "Autosome"
"235" "Vcard" "LR999927.1" 3330 8738077 11.393 TRUE 2.61 2.16 2.16 16090551 50009373 58747450 54.3056418639735 "1" "Autosome"
"236" "Vcard" "LR999927.1" 3351 8933381 11.393 TRUE 1.3 2.05 2.05 16090551 50009373 58942754 55.5194225480532 "1" "Autosome"
"237" "Vcard" "LR999927.1" 3369 9120222 11.393 TRUE 1.34 1.68 1.68 16090551 50009373 59129595 56.6806071463929 "1" "Autosome"
"238" "Vcard" "LR999927.1" 3373 9143211 11.393 TRUE 1.09 1.68 1.68 16090551 50009373 59152584 56.8234798174407 "1" "Autosome"
"239" "Vcard" "LR999927.1" 3382 9172678 11.393 TRUE 0.92 1.68 1.68 16090551 50009373 59182051 57.0066121414985 "1" "Autosome"
"240" "Vcard" "LR999927.1" 3414 9402670 11.393 TRUE 1.92 1.33 1.33 16090551 50009373 59412043 58.4359727643882 "1" "Autosome"
"241" "Vcard" "LR999927.1" 3418 9574324 12.516 TRUE 1.16 1.09 1.09 16090551 50009373 59583697 59.5027727763953 "1" "Autosome"
"242" "Vcard" "LR999927.1" 3423 9594105 12.516 TRUE 1.33 1.09 1.09 16090551 50009373 59603478 59.6257082805927 "1" "Autosome"
"243" "Vcard" "LR999927.1" 3426 9594620 12.516 TRUE 1.33 1.09 1.09 16090551 50009373 59603993 59.6289089167922 "1" "Autosome"
"244" "Vcard" "LR999927.1" 3437 9685880 12.516 TRUE 1.32 1.13 1.13 16090551 50009373 59695253 60.1960740809932 "2" "Autosome"
"245" "Vcard" "LR999927.1" 3483 9845734 12.516 TRUE 1.85 1.89 1.89 16090551 50009373 59855107 61.1895391276532 "2" "Autosome"
"246" "Vcard" "LR999927.1" 3490 9962380 12.516 TRUE 1.63 1.98 1.98 16090551 50009373 59971753 61.9144739045916 "2" "Autosome"
"247" "Vcard" "LR999927.1" 3504 10068160 12.516 TRUE 2.14 1.98 1.98 16090551 50009373 60077533 62.5718783651349 "2" "Autosome"
"248" "Vcard" "LR999927.1" 3516 10074304 12.516 TRUE 1.95 1.98 1.98 16090551 50009373 60083677 62.610062265736 "2" "Autosome"
"249" "Vcard" "LR999927.1" 3534 10079686 12.516 TRUE 1.97 1.98 1.98 16090551 50009373 60089059 62.6435104677273 "2" "Autosome"
"250" "Vcard" "LR999927.1" 3547 10318883 13.64 TRUE 2.14 2.09 2.09 16090551 50009373 60328256 64.1300785784154 "2" "Autosome"
"251" "Vcard" "LR999927.1" 3602 10686685 14.764 TRUE 2.64 2.72 2.72 16090551 50009373 60696058 66.4159045889727 "2" "Autosome"
"252" "Vcard" "LR999927.1" 3614 10789340 14.764 TRUE 2.73 2.72 2.72 16090551 50009373 60798713 67.0538877133543 "2" "Autosome"
"253" "Vcard" "LR999927.1" 3631 10796151 14.764 TRUE 3.25 2.72 2.72 16090551 50009373 60805524 67.0962169039457 "2" "Autosome"
"254" "Vcard" "LR999927.1" 3634 10888328 14.764 TRUE 3.1 2.64 2.64 16090551 50009373 60897701 67.66908106503 "2" "Autosome"
"255" "Vcard" "LR999927.1" 3669 11645808 17.037 TRUE 5.63 5.6 5.6 16090551 50009373 61655181 72.3766886541051 "3" "Autosome"
"256" "Vcard" "LR999927.1" 3696 11840452 17.037 TRUE 5.07 6.12 6.12 16090551 50009373 61849825 73.5863675519875 "3" "Autosome"
"257" "Vcard" "LR999927.1" 3722 11982277 22.926 TRUE 4.98 4.78 4.78 16090551 50009373 61991650 74.4677854723558 "3" "Autosome"
"258" "Vcard" "LR999927.1" 3737 12047834 22.926 TRUE 5.11 4.78 4.78 16090551 50009373 62057207 74.8752109234793 "3" "Autosome"
"259" "Vcard" "LR999927.1" 3744 12062274 22.926 TRUE 5.13 4.78 4.78 16090551 50009373 62071647 74.9649530336158 "3" "Autosome"
"260" "Vcard" "LR999927.1" 3763 12653949 24.049 TRUE 5.4 5.03 5.03 16090551 50009373 62663322 78.6421111371512 "3" "Autosome"
"261" "Vcard" "LR999927.1" 3778 12852543 24.049 TRUE 6.91 4.09 4.09 16090551 50009373 62861916 79.8763386039422 "3" "Autosome"
"262" "Vcard" "LR999927.1" 3794 12907359 24.049 TRUE 6.15 4.09 4.09 16090551 50009373 62916732 80.2170105921171 "4" "Autosome"
"263" "Vcard" "LR999927.1" 3820 13340112 27.499 TRUE 6.99 9.02 9.02 16090551 50009373 63349485 82.9064958682894 "4" "Autosome"
"264" "Vcard" "LR999927.1" 3832 13409461 28.623 TRUE 7.58 9.02 9.02 16090551 50009373 63418834 83.3374879455651 "4" "Autosome"
"265" "Vcard" "LR999927.1" 3846 13456944 28.623 TRUE 5.79 8.9 8.9 16090551 50009373 63466317 83.6325866031561 "4" "Autosome"
"266" "Vcard" "LR999927.1" 3862 13513072 29.746 TRUE 7.91 8.32 8.32 16090551 50009373 63522445 83.9814124451052 "4" "Autosome"
"267" "Vcard" "LR999927.1" 3886 14183707 36.759 TRUE 6.58 7.89 7.89 16090551 50009373 64193080 88.1492933337087 "4" "Autosome"
"268" "Vcard" "LR999927.1" 3909 14316679 37.883 TRUE 6.76 6.82 6.82 16090551 50009373 64326052 88.975691385584 "4" "Autosome"
"269" "Vcard" "LR999927.1" 3930 14434752 37.883 TRUE 6.33 6.15 6.15 16090551 50009373 64444125 89.7094947214673 "4" "Autosome"
"270" "Vcard" "LR999927.1" 3951 14462592 37.883 TRUE 6.61 5.37 5.37 16090551 50009373 64471965 89.8825155210658 "4" "Autosome"
"271" "Vcard" "LR999927.1" 3958 14495832 35.636 TRUE 6.43 5.37 5.37 16090551 50009373 64505205 90.0890963895519 "5" "Autosome"
"272" "Vcard" "LR999927.1" 3969 14685357 37.883 TRUE 6.46 3.5 3.5 16090551 50009373 64694730 91.2669615850943 "5" "Autosome"
"273" "Vcard" "LR999927.1" 3976 14852947 39.006 TRUE 6.16 3.5 3.5 16090551 50009373 64862320 92.3085045378496 "5" "Autosome"
"274" "Vcard" "LR999927.1" 4013 15263611 39.006 TRUE 6.21 3.59 3.59 16090551 50009373 65272984 94.8607104877888 "5" "Autosome"
"275" "Vcard" "LR999927.1" 4054 15375398 42.403 TRUE 5.83 3.97 3.97 16090551 50009373 65384771 95.5554474175558 "5" "Autosome"
"276" "Vcard" "LR999927.1" 4075 15598626 41.28 TRUE NA 4.01 4.01 16090551 50009373 65607999 96.9427709467501 "5" "Autosome"
"277" "Vcard" "LR999928.1" 4102 136249 3.397 FALSE NA NA 0.16 16000791 66099924 66236173 0.851514153269048 "5" "Autosome"
"278" "Vcard" "LR999928.1" 4110 155966 3.397 FALSE 1.97 NA NA 16000791 66099924 66255890 0.974739311325296 "5" "Autosome"
"279" "Vcard" "LR999928.1" 4121 156526 2.273 FALSE 1.98 NA NA 16000791 66099924 66256450 0.9782391383026 "5" "Autosome"
"280" "Vcard" "LR999928.1" 4147 626150 2.273 TRUE 2.05 0.73 0.08 16000791 66099924 66726074 3.91324403899782 "5" "Autosome"
"281" "Vcard" "LR999928.1" 4150 657979 3.397 TRUE 2.13 0.73 0.08 16000791 66099924 66757903 4.11216545482033 "5" "Autosome"
"282" "Vcard" "LR999928.1" 4168 824627 3.397 TRUE 1.99 0.73 0.08 16000791 66099924 66924551 5.15366396573769 "5" "Autosome"
"283" "Vcard" "LR999928.1" 4192 1150546 0 TRUE 2.15 2.23 1.37 16000791 66099924 67250470 7.19055701683748 "5" "Autosome"
"284" "Vcard" "LR999928.1" 4215 1299772 2.273 TRUE 2.4 2.23 2.23 16000791 66099924 67399696 8.12317341061451 "5" "Autosome"
"285" "Vcard" "LR999928.1" 4230 1335016 3.397 TRUE 2.48 2.55 2.55 16000791 66099924 67434940 8.34343752130754 "5" "Autosome"
"286" "Vcard" "LR999928.1" 4234 1412605 3.397 TRUE 2.08 2.55 2.55 16000791 66099924 67512529 8.82834479870401 "5" "Autosome"
"287" "Vcard" "LR999928.1" 4249 1532567 4.52 TRUE 1.79 2.55 2.55 16000791 66099924 67632491 9.5780702341528 "5" "Autosome"
"288" "Vcard" "LR999928.1" 4272 1940232 4.52 TRUE 3.76 4.61 4.61 16000791 66099924 68040156 12.1258505282645 "4" "Autosome"
"289" "Vcard" "LR999928.1" 4278 2052306 6.793 TRUE 3.55 4.45 4.45 16000791 66099924 68152230 12.8262784008616 "4" "Autosome"
"290" "Vcard" "LR999928.1" 4332 2329050 6.793 TRUE 3.7 3.47 3.47 16000791 66099924 68428974 14.5558428955169 "4" "Autosome"
"291" "Vcard" "LR999928.1" 4372 2610441 9.066 TRUE 3.79 3.2 3.2 16000791 66099924 68710365 16.3144497043927 "4" "Autosome"
"292" "Vcard" "LR999928.1" 4404 2745238 9.066 TRUE 3.76 3.53 3.53 16000791 66099924 68845162 17.1568893062849 "4" "Autosome"
"293" "Vcard" "LR999928.1" 4422 2759133 9.066 TRUE 3.75 3.53 3.53 16000791 66099924 68859057 17.2437287631593 "4" "Autosome"
"294" "Vcard" "LR999928.1" 4441 2882862 9.066 TRUE 3.68 3.53 3.53 16000791 66099924 68982786 18.0169967847215 "4" "Autosome"
"295" "Vcard" "LR999928.1" 4448 2953237 9.066 TRUE 3.95 3.01 3.01 16000791 66099924 69053161 18.456818791021 "4" "Autosome"
"296" "Vcard" "LR999928.1" 4476 3324204 9.066 TRUE 4.73 3.21 3.21 16000791 66099924 69424128 20.7752479236808 "3" "Autosome"
"297" "Vcard" "LR999928.1" 4478 3735592 12.516 TRUE 4.4 4.43 4.43 16000791 66099924 69835516 23.3462958175005 "3" "Autosome"
"298" "Vcard" "LR999928.1" 4487 4268382 13.64 TRUE 3.81 5.44 5.44 16000791 66099924 70368306 26.6760687018536 "3" "Autosome"
"299" "Vcard" "LR999928.1" 4499 4606992 18.294 TRUE 4.06 4.85 4.85 16000791 66099924 70706916 28.7922765818265 "3" "Autosome"
"300" "Vcard" "LR999928.1" 4506 4812557 18.294 TRUE 3.91 4.79 4.79 16000791 66099924 70912481 30.0769943185934 "2" "Autosome"
"301" "Vcard" "LR999928.1" 4513 4822015 18.294 TRUE 3.9 4.79 4.79 16000791 66099924 70921939 30.1361038963636 "2" "Autosome"
"302" "Vcard" "LR999928.1" 4531 4839172 18.294 TRUE 3.88 4.79 4.79 16000791 66099924 70939096 30.2433298453808 "2" "Autosome"
"303" "Vcard" "LR999928.1" 4563 5206015 18.294 TRUE 3.06 3.45 3.45 16000791 66099924 71305939 32.5359852522291 "2" "Autosome"
"304" "Vcard" "LR999928.1" 4620 6040718 21.744 TRUE 2 1.72 1.72 16000791 66099924 72140642 37.7526211047941 "2" "Autosome"
"305" "Vcard" "LR999928.1" 4635 6115606 21.744 TRUE 1.96 1.72 1.72 16000791 66099924 72215530 38.2206479667162 "2" "Autosome"
"306" "Vcard" "LR999928.1" 4665 6274479 21.744 TRUE 1.93 0 0 16000791 66099924 72374403 39.2135551298683 "2" "Autosome"
"307" "Vcard" "LR999928.1" 4684 6383125 21.744 TRUE 2.12 0.75 0.75 16000791 66099924 72483049 39.8925590616114 "2" "Autosome"
"308" "Vcard" "LR999928.1" 4699 6948166 21.744 TRUE 1.41 1.12 1.12 16000791 66099924 73048090 43.423890731402 "1" "Autosome"
"309" "Vcard" "LR999928.1" 4707 6948708 21.744 TRUE 1.41 1.12 1.12 16000791 66099924 73048632 43.4272780639407 "1" "Autosome"
"310" "Vcard" "LR999928.1" 4733 7329546 22.868 TRUE 1.27 1.54 1.54 16000791 66099924 73429470 45.8073978967665 "1" "Autosome"
"311" "Vcard" "LR999928.1" 4760 7364280 22.868 TRUE 1.25 1.54 1.54 16000791 66099924 73464204 46.0244746650338 "1" "Autosome"
"312" "Vcard" "LR999928.1" 4763 7440331 23.991 TRUE 1.21 1.52 1.52 16000791 66099924 73540255 46.4997699176247 "1" "Autosome"
"313" "Vcard" "LR999928.1" 4825 8009812 23.991 TRUE 1.36 0.88 0.88 16000791 66099924 74109736 50.0588502155925 "1" "Autosome"
"314" "Vcard" "LR999928.1" 4847 8017196 23.991 TRUE 1.36 0.88 0.88 16000791 66099924 74117120 50.1049979341646 "1" "Autosome"
"315" "Vcard" "LR999928.1" 4876 8271934 23.991 TRUE 1.39 0.98 0.98 16000791 66099924 74371858 51.6970317279939 "1" "Autosome"
"316" "Vcard" "LR999928.1" 4886 8436153 23.991 TRUE 1.58 0.73 0.73 16000791 66099924 74536077 52.7233497393973 "1" "Autosome"
"317" "Vcard" "LR999928.1" 4907 9217269 25.115 TRUE 2.01 2.02 2.02 16000791 66099924 75317193 57.6050833986895 "1" "Autosome"
"318" "Vcard" "LR999928.1" 4912 9348069 25.115 TRUE 2.12 2.71 2.71 16000791 66099924 75447993 58.4225429855312 "1" "Autosome"
"319" "Vcard" "LR999928.1" 4937 9435860 25.115 TRUE 2.2 2.71 2.71 16000791 66099924 75535784 58.9712096108249 "1" "Autosome"
"320" "Vcard" "LR999928.1" 4963 9862852 27.388 TRUE 2.72 3.23 3.23 16000791 66099924 75962776 61.6397776834908 "2" "Autosome"
"321" "Vcard" "LR999928.1" 4967 9926668 27.388 TRUE 2.81 3.23 3.23 16000791 66099924 76026592 62.0386079663187 "2" "Autosome"
"322" "Vcard" "LR999928.1" 4987 10278600 28.512 TRUE 3.13 3.32 3.32 16000791 66099924 76378524 64.2380742302052 "2" "Autosome"
"323" "Vcard" "LR999928.1" 4990 10282294 28.512 TRUE 3.13 3.32 3.32 16000791 66099924 76382218 64.2611605888734 "2" "Autosome"
"324" "Vcard" "LR999928.1" 5013 10665294 29.635 TRUE 3.72 3.17 3.17 16000791 66099924 76765218 66.654792253708 "2" "Autosome"
"325" "Vcard" "LR999928.1" 5033 10804386 29.635 TRUE 4.49 3.17 3.17 16000791 66099924 76904310 67.5240742785779 "2" "Autosome"
"326" "Vcard" "LR999928.1" 5064 11386490 31.882 TRUE 5.7 3.86 3.86 16000791 66099924 77486414 71.1620444264287 "3" "Autosome"
"327" "Vcard" "LR999928.1" 5067 11434246 30.759 TRUE 5.87 3.86 3.86 16000791 66099924 77534170 71.4605046713003 "3" "Autosome"
"328" "Vcard" "LR999928.1" 5085 11565610 34.156 TRUE 6.34 6.42 6.42 16000791 66099924 77665534 72.2814890838834 "3" "Autosome"
"329" "Vcard" "LR999928.1" 5096 11879659 34.156 TRUE 7.49 9.69 9.69 16000791 66099924 77979583 74.2441983024464 "3" "Autosome"
"330" "Vcard" "LR999928.1" 5102 11919571 34.156 TRUE 7.64 9.69 9.69 16000791 66099924 78019495 74.4936359708717 "3" "Autosome"
"331" "Vcard" "LR999928.1" 5108 11993083 34.156 TRUE 7.48 9.69 9.69 16000791 66099924 78093007 74.9530632579352 "3" "Autosome"
"332" "Vcard" "LR999928.1" 5121 12543920 43.943 TRUE 6.83 10.55 10.55 16000791 66099924 78643844 78.3956243163229 "3" "Autosome"
"333" "Vcard" "LR999928.1" 5164 13079313 47.392 TRUE 7.05 4.25 4.25 16000791 66099924 79179237 81.7416651464293 "4" "Autosome"
"334" "Vcard" "LR999928.1" 5170 13148540 49.666 TRUE 8.06 4.25 4.25 16000791 66099924 79248464 82.1743125074254 "4" "Autosome"
"335" "Vcard" "LR999928.1" 5193 13402586 50.789 TRUE 5.26 3.35 3.35 16000791 66099924 79502510 83.7620215150613 "4" "Autosome"
"336" "Vcard" "LR999928.1" 5201 13423813 50.789 TRUE 5.16 3.35 3.35 16000791 66099924 79523737 83.8946837065743 "4" "Autosome"
"337" "Vcard" "LR999928.1" 5237 13940154 50.789 TRUE 3.48 1.13 1.13 16000791 66099924 80040078 87.12165542316 "4" "Autosome"
"338" "Vcard" "LR999928.1" 5282 14061924 50.789 TRUE 3.24 1.13 1.13 16000791 66099924 80161848 87.8826802999927 "4" "Autosome"
"339" "Vcard" "LR999928.1" 5323 14362024 50.789 TRUE 2.94 1.86 1.86 16000791 66099924 80461948 89.7582125783657 "4" "Autosome"
"340" "Vcard" "LR999928.1" 5348 14580980 51.913 TRUE 2.81 2.72 2.72 16000791 66099924 80680904 91.1266199277273 "5" "Autosome"
"341" "Vcard" "LR999928.1" 5359 14641826 49.666 TRUE 2.78 2.72 2.72 16000791 66099924 80741750 91.5068886281934 "5" "Autosome"
"342" "Vcard" "LR999928.1" 5364 15101308 54.186 TRUE 2.69 3.49 3.49 16000791 66099924 81201232 94.3785091624533 "5" "Autosome"
"343" "Vcard" "LR999928.1" 5381 15276761 54.186 TRUE 2.72 3.49 3.49 16000791 66099924 81376685 95.4750362028977 "5" "Autosome"
"344" "Vcard" "LR999928.1" 5404 15326288 54.186 TRUE 2.65 3.49 3.49 16000791 66099924 81426212 95.7845646505851 "5" "Autosome"
"345" "Vcard" "LR999928.1" 5426 15387865 54.186 TRUE 2.58 3.71 3.71 16000791 66099924 81487789 96.1694018751948 "5" "Autosome"
"346" "Vcard" "LR999928.1" 5449 15549503 54.186 TRUE 2.57 3.71 3.71 16000791 66099924 81649427 97.1795894340474 "5" "Autosome"
"347" "Vcard" "LR999928.1" 5475 15577702 54.186 TRUE NA 3.71 3.71 16000791 66099924 81677626 97.3558244714277 "5" "Autosome"
"348" "Vcard" "LR999929.1" 5568 1483984 1.124 FALSE NA NA NA 15952094 82100715 83584699 9.30275360714399 "5" "Autosome"
"349" "Vcard" "LR999929.1" 5604 1724330 0 TRUE 3.88 0 NA 15952094 82100715 83825045 10.8094272764441 "4" "Autosome"
"350" "Vcard" "LR999929.1" 5651 2267820 0 TRUE 3.95 0 NA 15952094 82100715 84368535 14.2164408008127 "4" "Autosome"
"351" "Vcard" "LR999929.1" 5687 2691315 0 TRUE 3.3 5.32 5.32 15952094 82100715 84792030 16.8712333314987 "4" "Autosome"
"352" "Vcard" "LR999929.1" 5730 3558008 9.577 TRUE 4.86 6.16 6.16 15952094 82100715 85658723 22.3043319579235 "3" "Autosome"
"353" "Vcard" "LR999929.1" 5771 4042432 9.577 TRUE 3.5 2.26 2.26 15952094 82100715 86143147 25.3410743442209 "3" "Autosome"
"354" "Vcard" "LR999929.1" 5789 4281615 9.577 TRUE 4.28 2.26 2.26 15952094 82100715 86382330 26.8404574346164 "3" "Autosome"
"355" "Vcard" "LR999929.1" 5799 4562662 10.701 TRUE 2.11 2.88 2.88 15952094 82100715 86663377 28.6022762904983 "3" "Autosome"
"356" "Vcard" "LR999929.1" 5815 4883569 12.948 TRUE 1.92 2.34 2.34 15952094 82100715 86984284 30.6139682978297 "2" "Autosome"
"357" "Vcard" "LR999929.1" 5829 4943596 11.825 TRUE 1.96 2.34 2.34 15952094 82100715 87044311 30.9902637233707 "2" "Autosome"
"358" "Vcard" "LR999929.1" 5855 5311433 12.948 TRUE 1.73 1.02 1.02 15952094 82100715 87412148 33.2961490823713 "2" "Autosome"
"359" "Vcard" "LR999929.1" 5867 5391467 12.948 TRUE 2.15 1.02 1.02 15952094 82100715 87492182 33.797863778887 "2" "Autosome"
"360" "Vcard" "LR999929.1" 5874 5628498 12.948 TRUE 1.67 0.41 0.41 15952094 82100715 87729213 35.2837564773628 "2" "Autosome"
"361" "Vcard" "LR999929.1" 5914 5664567 12.948 TRUE 1.82 0.41 0.41 15952094 82100715 87765282 35.5098647237159 "2" "Autosome"
"362" "Vcard" "LR999929.1" 5955 6070203 12.948 TRUE 4.14 3.41 3.41 15952094 82100715 88170918 38.0527033002689 "2" "Autosome"
"363" "Vcard" "LR999929.1" 5958 6176080 12.948 TRUE 3.7 3.41 3.41 15952094 82100715 88276795 38.7164218064412 "2" "Autosome"
"364" "Vcard" "LR999929.1" 5974 6731765 18.838 TRUE 6.15 6.37 6.37 15952094 82100715 88832480 42.1998829746114 "1" "Autosome"
"365" "Vcard" "LR999929.1" 6022 7189653 18.838 TRUE 6.81 7.41 7.41 15952094 82100715 89290368 45.0702772940029 "1" "Autosome"
"366" "Vcard" "LR999929.1" 6043 7300078 21.111 TRUE 6.67 6.82 6.82 15952094 82100715 89400793 45.7625061637676 "1" "Autosome"
"367" "Vcard" "LR999929.1" 6048 7828865 26.889 TRUE 5.4 8.17 6.72 15952094 82100715 89929580 49.0773499704804 "1" "Autosome"
"368" "Vcard" "LR999929.1" 6054 7881714 25.765 TRUE 1.84 8.17 6.72 15952094 82100715 89982429 49.4086481686981 "1" "Autosome"
"369" "Vcard" "LR999929.1" 6067 8009630 26.889 TRUE 3.39 8.17 6.72 15952094 82100715 90110345 50.2105240854273 "1" "Autosome"
"370" "Vcard" "LR999929.1" 6096 8224960 26.889 TRUE 4.11 1.52 1.57 15952094 82100715 90325675 51.5603782174303 "1" "Autosome"
"371" "Vcard" "LR999929.1" 6111 8418705 26.889 FALSE 0.69 NA NA 15952094 82100715 90519420 52.77492096022 "1" "Autosome"
"372" "Vcard" "LR999929.1" 6164 9202145 25.765 TRUE 0.18 0.11 0.04 15952094 82100715 91302860 57.6861257211749 "1" "Autosome"
