"chrom" "begin" "end" "loess" "wind_2mb" "loess_sd" "wd_sd" "mkr" "chr_length" "chr_type" "feature" "feat_length" "occ_length" "rel_pos" "pos_group"
"313" "LR999928.1" 16000001 16000791 NA NA NA NA 0 16000791 "Autosome" "LTR" 0 0 0.999975313720428 "5"
"314" "LR999928.1" 16000001 16000791 NA NA NA NA 0 16000791 "Autosome" "rpt" 0 0 0.999975313720428 "5"
"315" "LR999928.1" 16000001 16000791 NA NA NA NA 0 16000791 "Autosome" "gc" 0.379267 0.379267 0.999975313720428 "5"
"316" "LR999929.1" 1 2000000 3.88 0 NA NA 2 15952094 "Autosome" "CDS" 78949 0.0394745 0.062687726138023 "5"
"317" "LR999929.1" 1 2000000 3.88 0 NA NA 2 15952094 "Autosome" "SINE" 154897 0.0774485 0.062687726138023 "5"
"318" "LR999929.1" 1 2000000 3.88 0 NA NA 2 15952094 "Autosome" "DNA" 63712 0.031856 0.062687726138023 "5"
"319" "LR999929.1" 1 2000000 3.88 0 NA NA 2 15952094 "Autosome" "LINE" 292313 0.1461565 0.062687726138023 "5"
"320" "LR999929.1" 1 2000000 3.88 0 NA NA 2 15952094 "Autosome" "LTR" 43412 0.021706 0.062687726138023 "5"
"321" "LR999929.1" 1 2000000 3.88 0 NA NA 2 15952094 "Autosome" "rpt" 748011 0.3740055 0.062687726138023 "5"
"322" "LR999929.1" 1 2000000 3.88 0 NA NA 2 15952094 "Autosome" "gc" 0.337126 0.337126 0.062687726138023 "5"
"323" "LR999929.1" 2000001 4000000 4.03666666666667 3.82666666666667 0.783602790534422 3.34049896472568 3 15952094 "Autosome" "CDS" 39228 0.019614 0.188063115726374 "4"
"324" "LR999929.1" 2000001 4000000 4.03666666666667 3.82666666666667 0.783602790534422 3.34049896472568 3 15952094 "Autosome" "SINE" 146669 0.0733345 0.188063115726374 "4"
"325" "LR999929.1" 2000001 4000000 4.03666666666667 3.82666666666667 0.783602790534422 3.34049896472568 3 15952094 "Autosome" "DNA" 54205 0.0271025 0.188063115726374 "4"
"326" "LR999929.1" 2000001 4000000 4.03666666666667 3.82666666666667 0.783602790534422 3.34049896472568 3 15952094 "Autosome" "LINE" 303535 0.1517675 0.188063115726374 "4"
"327" "LR999929.1" 2000001 4000000 4.03666666666667 3.82666666666667 0.783602790534422 3.34049896472568 3 15952094 "Autosome" "LTR" 55277 0.0276385 0.188063115726374 "4"
"328" "LR999929.1" 2000001 4000000 4.03666666666667 3.82666666666667 0.783602790534422 3.34049896472568 3 15952094 "Autosome" "rpt" 750310 0.375155 0.188063115726374 "4"
"329" "LR999929.1" 2000001 4000000 4.03666666666667 3.82666666666667 0.783602790534422 3.34049896472568 3 15952094 "Autosome" "gc" 0.33066 0.33066 0.188063115726374 "4"
"330" "LR999929.1" 4000001 6000000 2.34888888888889 1.66 0.908961556453908 0.940571634698814 9 15952094 "Autosome" "CDS" 84869 0.0424345 0.313438505314725 "2"
"331" "LR999929.1" 4000001 6000000 2.34888888888889 1.66 0.908961556453908 0.940571634698814 9 15952094 "Autosome" "SINE" 123620 0.06181 0.313438505314725 "2"
"332" "LR999929.1" 4000001 6000000 2.34888888888889 1.66 0.908961556453908 0.940571634698814 9 15952094 "Autosome" "DNA" 49433 0.0247165 0.313438505314725 "2"
"333" "LR999929.1" 4000001 6000000 2.34888888888889 1.66 0.908961556453908 0.940571634698814 9 15952094 "Autosome" "LINE" 231315 0.1156575 0.313438505314725 "2"
"334" "LR999929.1" 4000001 6000000 2.34888888888889 1.66 0.908961556453908 0.940571634698814 9 15952094 "Autosome" "LTR" 59201 0.0296005 0.313438505314725 "2"
"335" "LR999929.1" 4000001 6000000 2.34888888888889 1.66 0.908961556453908 0.940571634698814 9 15952094 "Autosome" "rpt" 705051 0.3525255 0.313438505314725 "2"
"336" "LR999929.1" 4000001 6000000 2.34888888888889 1.66 0.908961556453908 0.940571634698814 9 15952094 "Autosome" "gc" 0.322365 0.322365 0.313438505314725 "2"
"337" "LR999929.1" 6000001 8000000 4.95857142857143 6.25142857142857 1.82348959024018 2.04893816867362 7 15952094 "Autosome" "CDS" 69864 0.034932 0.438813894903077 "1"
"338" "LR999929.1" 6000001 8000000 4.95857142857143 6.25142857142857 1.82348959024018 2.04893816867362 7 15952094 "Autosome" "SINE" 150452 0.075226 0.438813894903077 "1"
"339" "LR999929.1" 6000001 8000000 4.95857142857143 6.25142857142857 1.82348959024018 2.04893816867362 7 15952094 "Autosome" "DNA" 46374 0.023187 0.438813894903077 "1"
"340" "LR999929.1" 6000001 8000000 4.95857142857143 6.25142857142857 1.82348959024018 2.04893816867362 7 15952094 "Autosome" "LINE" 260709 0.1303545 0.438813894903077 "1"
"341" "LR999929.1" 6000001 8000000 4.95857142857143 6.25142857142857 1.82348959024018 2.04893816867362 7 15952094 "Autosome" "LTR" 24211 0.0121055 0.438813894903077 "1"
"342" "LR999929.1" 6000001 8000000 4.95857142857143 6.25142857142857 1.82348959024018 2.04893816867362 7 15952094 "Autosome" "rpt" 709265 0.3546325 0.438813894903077 "1"
"343" "LR999929.1" 6000001 8000000 4.95857142857143 6.25142857142857 1.82348959024018 2.04893816867362 7 15952094 "Autosome" "gc" 0.321537 0.321537 0.438813894903077 "1"
"344" "LR999929.1" 8000001 10000000 1.259 1.69888888888889 1.35637138473699 2.47250098303542 10 15952094 "Autosome" "CDS" 111104 0.055552 0.564189284491428 "1"
"345" "LR999929.1" 8000001 10000000 1.259 1.69888888888889 1.35637138473699 2.47250098303542 10 15952094 "Autosome" "SINE" 124653 0.0623265 0.564189284491428 "1"
"346" "LR999929.1" 8000001 10000000 1.259 1.69888888888889 1.35637138473699 2.47250098303542 10 15952094 "Autosome" "DNA" 53604 0.026802 0.564189284491428 "1"
"347" "LR999929.1" 8000001 10000000 1.259 1.69888888888889 1.35637138473699 2.47250098303542 10 15952094 "Autosome" "LINE" 247480 0.12374 0.564189284491428 "1"
"348" "LR999929.1" 8000001 10000000 1.259 1.69888888888889 1.35637138473699 2.47250098303542 10 15952094 "Autosome" "LTR" 33653 0.0168265 0.564189284491428 "1"
"349" "LR999929.1" 8000001 10000000 1.259 1.69888888888889 1.35637138473699 2.47250098303542 10 15952094 "Autosome" "rpt" 654732 0.327366 0.564189284491428 "1"
"350" "LR999929.1" 8000001 10000000 1.259 1.69888888888889 1.35637138473699 2.47250098303542 10 15952094 "Autosome" "gc" 0.321394 0.321394 0.564189284491428 "1"
"351" "LR999929.1" 10000001 12000000 2.334 2.678 0.561676063225059 1.21452459835114 5 15952094 "Autosome" "CDS" 57216 0.028608 0.689564674079779 "2"
"352" "LR999929.1" 10000001 12000000 2.334 2.678 0.561676063225059 1.21452459835114 5 15952094 "Autosome" "SINE" 150705 0.0753525 0.689564674079779 "2"
"353" "LR999929.1" 10000001 12000000 2.334 2.678 0.561676063225059 1.21452459835114 5 15952094 "Autosome" "DNA" 52223 0.0261115 0.689564674079779 "2"
"354" "LR999929.1" 10000001 12000000 2.334 2.678 0.561676063225059 1.21452459835114 5 15952094 "Autosome" "LINE" 368090 0.184045 0.689564674079779 "2"
"355" "LR999929.1" 10000001 12000000 2.334 2.678 0.561676063225059 1.21452459835114 5 15952094 "Autosome" "LTR" 57773 0.0288865 0.689564674079779 "2"
"356" "LR999929.1" 10000001 12000000 2.334 2.678 0.561676063225059 1.21452459835114 5 15952094 "Autosome" "rpt" 906888 0.453444 0.689564674079779 "2"
"357" "LR999929.1" 10000001 12000000 2.334 2.678 0.561676063225059 1.21452459835114 5 15952094 "Autosome" "gc" 0.330909 0.330909 0.689564674079779 "2"
"358" "LR999929.1" 12000001 14000000 3.03 1.705 0.299666481275434 1.23 4 15952094 "Autosome" "CDS" 131512 0.065756 0.81494006366813 "4"
"359" "LR999929.1" 12000001 14000000 3.03 1.705 0.299666481275434 1.23 4 15952094 "Autosome" "SINE" 122611 0.0613055 0.81494006366813 "4"
"360" "LR999929.1" 12000001 14000000 3.03 1.705 0.299666481275434 1.23 4 15952094 "Autosome" "DNA" 54689 0.0273445 0.81494006366813 "4"
"361" "LR999929.1" 12000001 14000000 3.03 1.705 0.299666481275434 1.23 4 15952094 "Autosome" "LINE" 209797 0.1048985 0.81494006366813 "4"
"362" "LR999929.1" 12000001 14000000 3.03 1.705 0.299666481275434 1.23 4 15952094 "Autosome" "LTR" 45075 0.0225375 0.81494006366813 "4"
"363" "LR999929.1" 12000001 14000000 3.03 1.705 0.299666481275434 1.23 4 15952094 "Autosome" "rpt" 608722 0.304361 0.81494006366813 "4"
"364" "LR999929.1" 12000001 14000000 3.03 1.705 0.299666481275434 1.23 4 15952094 "Autosome" "gc" 0.327603 0.327603 0.81494006366813 "4"
"365" "LR999929.1" 14000001 15952094 3.32333333333333 6.4375 0.0321455025366432 0.645 4 15952094 "Autosome" "CDS" 72294 0.0370340772524274 0.938813894903077 "5"
"366" "LR999929.1" 14000001 15952094 3.32333333333333 6.4375 0.0321455025366432 0.645 4 15952094 "Autosome" "SINE" 178166 0.0912691704395383 0.938813894903077 "5"
"367" "LR999929.1" 14000001 15952094 3.32333333333333 6.4375 0.0321455025366432 0.645 4 15952094 "Autosome" "DNA" 54760 0.028051927827246 0.938813894903077 "5"
"368" "LR999929.1" 14000001 15952094 3.32333333333333 6.4375 0.0321455025366432 0.645 4 15952094 "Autosome" "LINE" 323002 0.165464368006869 0.938813894903077 "5"
"369" "LR999929.1" 14000001 15952094 3.32333333333333 6.4375 0.0321455025366432 0.645 4 15952094 "Autosome" "LTR" 44313 0.0227002388204666 0.938813894903077 "5"
"370" "LR999929.1" 14000001 15952094 3.32333333333333 6.4375 0.0321455025366432 0.645 4 15952094 "Autosome" "rpt" 799097 0.409353750382922 0.938813894903077 "5"
"371" "LR999929.1" 14000001 15952094 3.32333333333333 6.4375 0.0321455025366432 0.645 4 15952094 "Autosome" "gc" 0.343727 0.343727 0.938813894903077 "5"
"372" "LR999930.1" 1 2000000 1.14571428571429 1.21166666666667 0.251320323018065 0.499296171291816 8 15715213 "Autosome" "CDS" 31204 0.015602 0.0636326405502744 "5"
"373" "LR999930.1" 1 2000000 1.14571428571429 1.21166666666667 0.251320323018065 0.499296171291816 8 15715213 "Autosome" "SINE" 146527 0.0732635 0.0636326405502744 "5"
"374" "LR999930.1" 1 2000000 1.14571428571429 1.21166666666667 0.251320323018065 0.499296171291816 8 15715213 "Autosome" "DNA" 48543 0.0242715 0.0636326405502744 "5"
"375" "LR999930.1" 1 2000000 1.14571428571429 1.21166666666667 0.251320323018065 0.499296171291816 8 15715213 "Autosome" "LINE" 321322 0.160661 0.0636326405502744 "5"
"376" "LR999930.1" 1 2000000 1.14571428571429 1.21166666666667 0.251320323018065 0.499296171291816 8 15715213 "Autosome" "LTR" 42922 0.021461 0.0636326405502744 "5"
"377" "LR999930.1" 1 2000000 1.14571428571429 1.21166666666667 0.251320323018065 0.499296171291816 8 15715213 "Autosome" "rpt" 731841 0.3659205 0.0636326405502744 "5"
"378" "LR999930.1" 1 2000000 1.14571428571429 1.21166666666667 0.251320323018065 0.499296171291816 8 15715213 "Autosome" "gc" 0.332994 0.332994 0.0636326405502744 "5"
"379" "LR999930.1" 2000001 4000000 1.85714285714286 1.68142857142857 0.262596920882829 0.502706958092173 7 15715213 "Autosome" "CDS" 113142 0.056571 0.190897858018215 "4"
"380" "LR999930.1" 2000001 4000000 1.85714285714286 1.68142857142857 0.262596920882829 0.502706958092173 7 15715213 "Autosome" "SINE" 103646 0.051823 0.190897858018215 "4"
"381" "LR999930.1" 2000001 4000000 1.85714285714286 1.68142857142857 0.262596920882829 0.502706958092173 7 15715213 "Autosome" "DNA" 38385 0.0191925 0.190897858018215 "4"
"382" "LR999930.1" 2000001 4000000 1.85714285714286 1.68142857142857 0.262596920882829 0.502706958092173 7 15715213 "Autosome" "LINE" 177430 0.088715 0.190897858018215 "4"
"383" "LR999930.1" 2000001 4000000 1.85714285714286 1.68142857142857 0.262596920882829 0.502706958092173 7 15715213 "Autosome" "LTR" 16881 0.0084405 0.190897858018215 "4"
"384" "LR999930.1" 2000001 4000000 1.85714285714286 1.68142857142857 0.262596920882829 0.502706958092173 7 15715213 "Autosome" "rpt" 464486 0.232243 0.190897858018215 "4"
"385" "LR999930.1" 2000001 4000000 1.85714285714286 1.68142857142857 0.262596920882829 0.502706958092173 7 15715213 "Autosome" "gc" 0.31773 0.31773 0.190897858018215 "4"
"386" "LR999930.1" 4000001 6000000 1.45666666666667 1.01333333333333 0.241315837303177 0.897904968987996 3 15715213 "Autosome" "CDS" 75331 0.0376655 0.318163075486155 "2"
"387" "LR999930.1" 4000001 6000000 1.45666666666667 1.01333333333333 0.241315837303177 0.897904968987996 3 15715213 "Autosome" "SINE" 114498 0.057249 0.318163075486155 "2"
"388" "LR999930.1" 4000001 6000000 1.45666666666667 1.01333333333333 0.241315837303177 0.897904968987996 3 15715213 "Autosome" "DNA" 50431 0.0252155 0.318163075486155 "2"
"389" "LR999930.1" 4000001 6000000 1.45666666666667 1.01333333333333 0.241315837303177 0.897904968987996 3 15715213 "Autosome" "LINE" 203096 0.101548 0.318163075486155 "2"
"390" "LR999930.1" 4000001 6000000 1.45666666666667 1.01333333333333 0.241315837303177 0.897904968987996 3 15715213 "Autosome" "LTR" 23339 0.0116695 0.318163075486155 "2"
"391" "LR999930.1" 4000001 6000000 1.45666666666667 1.01333333333333 0.241315837303177 0.897904968987996 3 15715213 "Autosome" "rpt" 578649 0.2893245 0.318163075486155 "2"
"392" "LR999930.1" 4000001 6000000 1.45666666666667 1.01333333333333 0.241315837303177 0.897904968987996 3 15715213 "Autosome" "gc" 0.321131 0.321131 0.318163075486155 "2"
"393" "LR999930.1" 6000001 8000000 2.47714285714286 2.86285714285714 0.693029924455269 1.02402334422796 7 15715213 "Autosome" "CDS" 116645 0.0583225 0.445428292954095 "1"
"394" "LR999930.1" 6000001 8000000 2.47714285714286 2.86285714285714 0.693029924455269 1.02402334422796 7 15715213 "Autosome" "SINE" 85332 0.042666 0.445428292954095 "1"
"395" "LR999930.1" 6000001 8000000 2.47714285714286 2.86285714285714 0.693029924455269 1.02402334422796 7 15715213 "Autosome" "DNA" 45095 0.0225475 0.445428292954095 "1"
"396" "LR999930.1" 6000001 8000000 2.47714285714286 2.86285714285714 0.693029924455269 1.02402334422796 7 15715213 "Autosome" "LINE" 173116 0.086558 0.445428292954095 "1"
"397" "LR999930.1" 6000001 8000000 2.47714285714286 2.86285714285714 0.693029924455269 1.02402334422796 7 15715213 "Autosome" "LTR" 33655 0.0168275 0.445428292954095 "1"
"398" "LR999930.1" 6000001 8000000 2.47714285714286 2.86285714285714 0.693029924455269 1.02402334422796 7 15715213 "Autosome" "rpt" 499969 0.2499845 0.445428292954095 "1"
"399" "LR999930.1" 6000001 8000000 2.47714285714286 2.86285714285714 0.693029924455269 1.02402334422796 7 15715213 "Autosome" "gc" 0.313787 0.313787 0.445428292954095 "1"
"400" "LR999930.1" 8000001 10000000 4.586 3.89 0.790651629986304 0 5 15715213 "Autosome" "CDS" 93319 0.0466595 0.572693510422035 "1"
"401" "LR999930.1" 8000001 10000000 4.586 3.89 0.790651629986304 0 5 15715213 "Autosome" "SINE" 104078 0.052039 0.572693510422035 "1"
"402" "LR999930.1" 8000001 10000000 4.586 3.89 0.790651629986304 0 5 15715213 "Autosome" "DNA" 44444 0.022222 0.572693510422035 "1"
"403" "LR999930.1" 8000001 10000000 4.586 3.89 0.790651629986304 0 5 15715213 "Autosome" "LINE" 177676 0.088838 0.572693510422035 "1"
"404" "LR999930.1" 8000001 10000000 4.586 3.89 0.790651629986304 0 5 15715213 "Autosome" "LTR" 47780 0.02389 0.572693510422035 "1"
"405" "LR999930.1" 8000001 10000000 4.586 3.89 0.790651629986304 0 5 15715213 "Autosome" "rpt" 545392 0.272696 0.572693510422035 "1"
"406" "LR999930.1" 8000001 10000000 4.586 3.89 0.790651629986304 0 5 15715213 "Autosome" "gc" 0.318904 0.318904 0.572693510422035 "1"
"407" "LR999930.1" 10000001 12000000 6.4425 3.2625 0.683294714355868 3.8608321641843 4 15715213 "Autosome" "CDS" 42255 0.0211275 0.699958727889975 "2"
"408" "LR999930.1" 10000001 12000000 6.4425 3.2625 0.683294714355868 3.8608321641843 4 15715213 "Autosome" "SINE" 162773 0.0813865 0.699958727889975 "2"
"409" "LR999930.1" 10000001 12000000 6.4425 3.2625 0.683294714355868 3.8608321641843 4 15715213 "Autosome" "DNA" 64145 0.0320725 0.699958727889975 "2"
"410" "LR999930.1" 10000001 12000000 6.4425 3.2625 0.683294714355868 3.8608321641843 4 15715213 "Autosome" "LINE" 302125 0.1510625 0.699958727889975 "2"
"411" "LR999930.1" 10000001 12000000 6.4425 3.2625 0.683294714355868 3.8608321641843 4 15715213 "Autosome" "LTR" 43668 0.021834 0.699958727889975 "2"
"412" "LR999930.1" 10000001 12000000 6.4425 3.2625 0.683294714355868 3.8608321641843 4 15715213 "Autosome" "rpt" 756435 0.3782175 0.699958727889975 "2"
"413" "LR999930.1" 10000001 12000000 6.4425 3.2625 0.683294714355868 3.8608321641843 4 15715213 "Autosome" "gc" 0.324445 0.324445 0.699958727889975 "2"
"414" "LR999930.1" 12000001 14000000 7.20833333333333 4.85333333333333 0.556252340819045 4.12112444202631 6 15715213 "Autosome" "CDS" 86172 0.043086 0.827223945357915 "4"
"415" "LR999930.1" 12000001 14000000 7.20833333333333 4.85333333333333 0.556252340819045 4.12112444202631 6 15715213 "Autosome" "SINE" 158616 0.079308 0.827223945357915 "4"
"416" "LR999930.1" 12000001 14000000 7.20833333333333 4.85333333333333 0.556252340819045 4.12112444202631 6 15715213 "Autosome" "DNA" 70469 0.0352345 0.827223945357915 "4"
"417" "LR999930.1" 12000001 14000000 7.20833333333333 4.85333333333333 0.556252340819045 4.12112444202631 6 15715213 "Autosome" "LINE" 300473 0.1502365 0.827223945357915 "4"
"418" "LR999930.1" 12000001 14000000 7.20833333333333 4.85333333333333 0.556252340819045 4.12112444202631 6 15715213 "Autosome" "LTR" 53086 0.026543 0.827223945357915 "4"
"419" "LR999930.1" 12000001 14000000 7.20833333333333 4.85333333333333 0.556252340819045 4.12112444202631 6 15715213 "Autosome" "rpt" 823641 0.4118205 0.827223945357915 "4"
"420" "LR999930.1" 12000001 14000000 7.20833333333333 4.85333333333333 0.556252340819045 4.12112444202631 6 15715213 "Autosome" "gc" 0.334594 0.334594 0.827223945357915 "4"
"421" "LR999930.1" 14000001 15715213 5.505 1.93 0.175973482850874 1.79295844904448 5 15715213 "Autosome" "CDS" 35188 0.020515236300098 0.945428292954095 "5"
"422" "LR999930.1" 14000001 15715213 5.505 1.93 0.175973482850874 1.79295844904448 5 15715213 "Autosome" "SINE" 150573 0.0877867646758741 0.945428292954095 "5"
"423" "LR999930.1" 14000001 15715213 5.505 1.93 0.175973482850874 1.79295844904448 5 15715213 "Autosome" "DNA" 42134 0.0245648791141392 0.945428292954095 "5"
"424" "LR999930.1" 14000001 15715213 5.505 1.93 0.175973482850874 1.79295844904448 5 15715213 "Autosome" "LINE" 264119 0.153986123006297 0.945428292954095 "5"
"425" "LR999930.1" 14000001 15715213 5.505 1.93 0.175973482850874 1.79295844904448 5 15715213 "Autosome" "LTR" 58522 0.0341193775933368 0.945428292954095 "5"
"426" "LR999930.1" 14000001 15715213 5.505 1.93 0.175973482850874 1.79295844904448 5 15715213 "Autosome" "rpt" 676916 0.39465419163684 0.945428292954095 "5"
"427" "LR999930.1" 14000001 15715213 5.505 1.93 0.175973482850874 1.79295844904448 5 15715213 "Autosome" "gc" 0.339553 0.339553 0.945428292954095 "5"
"428" "LR999931.1" 1 2000000 5.475 3.238 0.280297461042134 0.217876111586378 5 15572524 "Autosome" "CDS" 88355 0.0441775 0.0642156981103384 "5"
"429" "LR999931.1" 1 2000000 5.475 3.238 0.280297461042134 0.217876111586378 5 15572524 "Autosome" "SINE" 145380 0.07269 0.0642156981103384 "5"
"430" "LR999931.1" 1 2000000 5.475 3.238 0.280297461042134 0.217876111586378 5 15572524 "Autosome" "DNA" 49063 0.0245315 0.0642156981103384 "5"
"431" "LR999931.1" 1 2000000 5.475 3.238 0.280297461042134 0.217876111586378 5 15572524 "Autosome" "LINE" 294985 0.1474925 0.0642156981103384 "5"
"432" "LR999931.1" 1 2000000 5.475 3.238 0.280297461042134 0.217876111586378 5 15572524 "Autosome" "LTR" 45801 0.0229005 0.0642156981103384 "5"
"433" "LR999931.1" 1 2000000 5.475 3.238 0.280297461042134 0.217876111586378 5 15572524 "Autosome" "rpt" 737397 0.3686985 0.0642156981103384 "5"
"434" "LR999931.1" 1 2000000 5.475 3.238 0.280297461042134 0.217876111586378 5 15572524 "Autosome" "gc" 0.344759 0.344759 0.0642156981103384 "5"
"435" "LR999931.1" 2000001 4000000 6.77666666666667 8.46777777777778 0.663287268082239 1.94748413201352 9 15572524 "Autosome" "CDS" 38181 0.0190905 0.192647030115349 "4"
"436" "LR999931.1" 2000001 4000000 6.77666666666667 8.46777777777778 0.663287268082239 1.94748413201352 9 15572524 "Autosome" "SINE" 179761 0.0898805 0.192647030115349 "4"
"437" "LR999931.1" 2000001 4000000 6.77666666666667 8.46777777777778 0.663287268082239 1.94748413201352 9 15572524 "Autosome" "DNA" 56555 0.0282775 0.192647030115349 "4"
"438" "LR999931.1" 2000001 4000000 6.77666666666667 8.46777777777778 0.663287268082239 1.94748413201352 9 15572524 "Autosome" "LINE" 257585 0.1287925 0.192647030115349 "4"
"439" "LR999931.1" 2000001 4000000 6.77666666666667 8.46777777777778 0.663287268082239 1.94748413201352 9 15572524 "Autosome" "LTR" 33429 0.0167145 0.192647030115349 "4"
"440" "LR999931.1" 2000001 4000000 6.77666666666667 8.46777777777778 0.663287268082239 1.94748413201352 9 15572524 "Autosome" "rpt" 729890 0.364945 0.192647030115349 "4"
"441" "LR999931.1" 2000001 4000000 6.77666666666667 8.46777777777778 0.663287268082239 1.94748413201352 9 15572524 "Autosome" "gc" 0.330118 0.330118 0.192647030115349 "4"
"442" "LR999931.1" 4000001 6000000 4.98 6.28333333333333 0.511390261933096 3.08479280773712 6 15572524 "Autosome" "CDS" 151865 0.0759325 0.32107836212036 "2"
"443" "LR999931.1" 4000001 6000000 4.98 6.28333333333333 0.511390261933096 3.08479280773712 6 15572524 "Autosome" "SINE" 110756 0.055378 0.32107836212036 "2"
"444" "LR999931.1" 4000001 6000000 4.98 6.28333333333333 0.511390261933096 3.08479280773712 6 15572524 "Autosome" "DNA" 36075 0.0180375 0.32107836212036 "2"
"445" "LR999931.1" 4000001 6000000 4.98 6.28333333333333 0.511390261933096 3.08479280773712 6 15572524 "Autosome" "LINE" 154887 0.0774435 0.32107836212036 "2"
"446" "LR999931.1" 4000001 6000000 4.98 6.28333333333333 0.511390261933096 3.08479280773712 6 15572524 "Autosome" "LTR" 20677 0.0103385 0.32107836212036 "2"
"447" "LR999931.1" 4000001 6000000 4.98 6.28333333333333 0.511390261933096 3.08479280773712 6 15572524 "Autosome" "rpt" 464284 0.232142 0.32107836212036 "2"
"448" "LR999931.1" 4000001 6000000 4.98 6.28333333333333 0.511390261933096 3.08479280773712 6 15572524 "Autosome" "gc" 0.328829 0.328829 0.32107836212036 "2"
"449" "LR999931.1" 6000001 8000000 3.90833333333333 3.815 0.869722177862947 1.79976387340117 6 15572524 "Autosome" "CDS" 149552 0.074776 0.449509694125371 "1"
"450" "LR999931.1" 6000001 8000000 3.90833333333333 3.815 0.869722177862947 1.79976387340117 6 15572524 "Autosome" "SINE" 84809 0.0424045 0.449509694125371 "1"
"451" "LR999931.1" 6000001 8000000 3.90833333333333 3.815 0.869722177862947 1.79976387340117 6 15572524 "Autosome" "DNA" 47992 0.023996 0.449509694125371 "1"
"452" "LR999931.1" 6000001 8000000 3.90833333333333 3.815 0.869722177862947 1.79976387340117 6 15572524 "Autosome" "LINE" 177022 0.088511 0.449509694125371 "1"
"453" "LR999931.1" 6000001 8000000 3.90833333333333 3.815 0.869722177862947 1.79976387340117 6 15572524 "Autosome" "LTR" 25578 0.012789 0.449509694125371 "1"
"454" "LR999931.1" 6000001 8000000 3.90833333333333 3.815 0.869722177862947 1.79976387340117 6 15572524 "Autosome" "rpt" 494571 0.2472855 0.449509694125371 "1"
"455" "LR999931.1" 6000001 8000000 3.90833333333333 3.815 0.869722177862947 1.79976387340117 6 15572524 "Autosome" "gc" 0.323777 0.323777 0.449509694125371 "1"
"456" "LR999931.1" 8000001 10000000 2.11363636363636 2.06363636363636 0.484443448242883 0.640332300095392 11 15572524 "Autosome" "CDS" 148939 0.0744695 0.577941026130382 "1"
"457" "LR999931.1" 8000001 10000000 2.11363636363636 2.06363636363636 0.484443448242883 0.640332300095392 11 15572524 "Autosome" "SINE" 87824 0.043912 0.577941026130382 "1"
"458" "LR999931.1" 8000001 10000000 2.11363636363636 2.06363636363636 0.484443448242883 0.640332300095392 11 15572524 "Autosome" "DNA" 32134 0.016067 0.577941026130382 "1"
"459" "LR999931.1" 8000001 10000000 2.11363636363636 2.06363636363636 0.484443448242883 0.640332300095392 11 15572524 "Autosome" "LINE" 134650 0.067325 0.577941026130382 "1"
"460" "LR999931.1" 8000001 10000000 2.11363636363636 2.06363636363636 0.484443448242883 0.640332300095392 11 15572524 "Autosome" "LTR" 21668 0.010834 0.577941026130382 "1"
"461" "LR999931.1" 8000001 10000000 2.11363636363636 2.06363636363636 0.484443448242883 0.640332300095392 11 15572524 "Autosome" "rpt" 396599 0.1982995 0.577941026130382 "1"
"462" "LR999931.1" 8000001 10000000 2.11363636363636 2.06363636363636 0.484443448242883 0.640332300095392 11 15572524 "Autosome" "gc" 0.323491 0.323491 0.577941026130382 "1"
"463" "LR999931.1" 10000001 12000000 1.91222222222222 1.93888888888889 1.09216273716166 1.29665381313252 9 15572524 "Autosome" "CDS" 218495 0.1092475 0.706372358135393 "3"
"464" "LR999931.1" 10000001 12000000 1.91222222222222 1.93888888888889 1.09216273716166 1.29665381313252 9 15572524 "Autosome" "SINE" 78283 0.0391415 0.706372358135393 "3"
"465" "LR999931.1" 10000001 12000000 1.91222222222222 1.93888888888889 1.09216273716166 1.29665381313252 9 15572524 "Autosome" "DNA" 38182 0.019091 0.706372358135393 "3"
"466" "LR999931.1" 10000001 12000000 1.91222222222222 1.93888888888889 1.09216273716166 1.29665381313252 9 15572524 "Autosome" "LINE" 177850 0.088925 0.706372358135393 "3"
"467" "LR999931.1" 10000001 12000000 1.91222222222222 1.93888888888889 1.09216273716166 1.29665381313252 9 15572524 "Autosome" "LTR" 26734 0.013367 0.706372358135393 "3"
"468" "LR999931.1" 10000001 12000000 1.91222222222222 1.93888888888889 1.09216273716166 1.29665381313252 9 15572524 "Autosome" "rpt" 449750 0.224875 0.706372358135393 "3"
"469" "LR999931.1" 10000001 12000000 1.91222222222222 1.93888888888889 1.09216273716166 1.29665381313252 9 15572524 "Autosome" "gc" 0.328862 0.328862 0.706372358135393 "3"
"470" "LR999931.1" 12000001 14000000 1.97 2.2 1.04907578372585 1.81352695044766 11 15572524 "Autosome" "CDS" 42079 0.0210395 0.834803690140404 "4"
"471" "LR999931.1" 12000001 14000000 1.97 2.2 1.04907578372585 1.81352695044766 11 15572524 "Autosome" "SINE" 142784 0.071392 0.834803690140404 "4"
"472" "LR999931.1" 12000001 14000000 1.97 2.2 1.04907578372585 1.81352695044766 11 15572524 "Autosome" "DNA" 56317 0.0281585 0.834803690140404 "4"
"473" "LR999931.1" 12000001 14000000 1.97 2.2 1.04907578372585 1.81352695044766 11 15572524 "Autosome" "LINE" 227213 0.1136065 0.834803690140404 "4"
"474" "LR999931.1" 12000001 14000000 1.97 2.2 1.04907578372585 1.81352695044766 11 15572524 "Autosome" "LTR" 25304 0.012652 0.834803690140404 "4"
